business_name,email,phone,website,city,category,niche
Pike Place Chowder - Pike Place Market,info@pikeplacechowder.com,(206) 267-2537,https://www.pikeplacechowder.com/,"Seattle, USA",restaurants,restaurant
Toulouse Petit Kitchen & Lounge,reservations@toulousepetit.com,(206) 432-9069,https://www.toulousepetit.com/,"Seattle, USA",restaurants,restaurant
Shaker + Spear,info@shakerandspear.com,(206) 826-1700,https://www.shakerandspear.com/,"Seattle, USA",restaurants,restaurant
Matt's in the Market,events@mattsinthemarket.com,(206) 467-7909,http://www.mattsinthemarket.com/,"Seattle, USA",restaurants,restaurant
Von's 1000Spirits,info@vons1000spirits.com,(206) 621-8667,https://www.vons1000spirits.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmbpost,"Seattle, USA",restaurants,restaurant
Decorum Birmingham,info@decorumbirmingham.co.uk,0121 820 8635,https://decorumbirmingham.co.uk/,"Birmingham, UK",restaurants,restaurant
Tattu Birmingham,birmingham@tattu.co.uk,0121 236 5556,https://tattu.co.uk/locations/birmingham/,"Birmingham, UK",restaurants,restaurant
Pasture Birmingham,jointheteam@pasturerestaurant.com,07907 868498,https://pasturerestaurant.com/locations/pasture-birmingham/,"Birmingham, UK",restaurants,restaurant
Fat Hippo Birmingham,birmingham@fathippo.co.uk,0121 820 0046,https://fathippo.co.uk/,"Birmingham, UK",restaurants,restaurant
The Wilderness,reservations@wearethewilderness.co.uk,0121 233 9425,http://wearethewilderness.co.uk/,"Birmingham, UK",restaurants,restaurant
Adam's Restaurant,info@adamsrestaurant.co.uk,0121 643 3745,https://www.adamsrestaurant.co.uk/,"Birmingham, UK",restaurants,restaurant
The Lost & Found Birmingham,info@the-lostandfound.co.uk,0121 643 9293,https://www.lostandfoundbirmingham.co.uk/?utm_source=gbp&utm_medium=Yext&y_source=1_MjMyMjYxMjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"Birmingham, UK",restaurants,restaurant
Tropea,enquiries@tropea.uk,0121 427 9777,https://www.tropea.uk/,"Birmingham, UK",restaurants,restaurant
San Carlo - Birmingham,guestrelations@sancarlo.co.uk,0121 633 0251,https://sancarlo.co.uk/restaurants/san-carlo-birmingham/?utm_source=google&utm_medium=organic_gbp&utm_campaign=birmingham,"Birmingham, UK",restaurants,restaurant
Tattu Edinburgh,edinburgh@tattu.co.uk,0131 558 1922,https://tattu.co.uk/locations/edinburgh/,"Edinburgh, UK",restaurants,restaurant
The Piper's Rest,info@thepipersrest.co.uk,0131 285 5240,http://www.thepipersrest.co.uk/,"Edinburgh, UK",restaurants,restaurant
LYLA Restaurant & Rooms,reservations@lylaedinburgh.co.uk,0131 285 8808,https://lylaedinburgh.co.uk/,"Edinburgh, UK",restaurants,restaurant
The Spence,reservations@gleneaglestownhouse.com,0131 322 3780,https://gleneagles.com/townhouse/eat-drink/the-spence/?utm_source=google&utm_medium=local&utm_campaign=restaurant-thespence,"Edinburgh, UK",restaurants,restaurant
The Buttery,buttery@twofatladiesrestaurant.com,0141 221 8188,https://twofatladiesrestaurant.com/buttery,"Glasgow, UK",restaurants,restaurant
Ox and Finch,hello@oxandfinch.com,0141 339 8627,http://www.oxandfinch.com/,"Glasgow, UK",restaurants,restaurant
The Merchant Steakhouse,manager@themerchantsteakhouse.com,0141 552 2019,https://themerchantsteakhouse.com/,"Glasgow, UK",restaurants,restaurant
Sugo Pasta,hello@sugopasta.co.uk,0141 258 1650,https://www.sugopasta.co.uk/,"Glasgow, UK",restaurants,restaurant
The Citizen Glasgow,info@thecitizenglasgow.co.uk,0141 222 2909,http://www.thecitizenglasgow.co.uk/,"Glasgow, UK",restaurants,restaurant
Bothy Glasgow,info@bothyglasgow.co.uk,0141 334 4040,http://www.bothyglasgow.co.uk/,"Glasgow, UK",restaurants,restaurant
Fallachan Kitchen,kitchen@fallachan.co.uk,,https://www.fallachankitchen.co.uk/,"Glasgow, UK",restaurants,restaurant
The Iron Duke,theirondukeglasgow@outlook.com,07825 108219,https://theirondukeglasgow.co.uk/,"Glasgow, UK",restaurants,restaurant
Chaophraya,info@thaileisuregroup.co.uk,0141 320 0241,https://chaophraya.co.uk/glasgow/,"Glasgow, UK",restaurants,restaurant
Rumi Restaurant,admin@rumirestaurant.info,0141 846 0704,https://www.rumirestaurant.info/,"Glasgow, UK",restaurants,restaurant
Le Majestique Montréal,info@restobarmajestique.com,(514) 439-1850,http://www.restobarmajestique.com/,"Montreal, Canada",restaurants,restaurant
Yoko Luna,concierge@yokoluna.com,(514) 929-9656,http://www.yokoluna.com/,"Montreal, Canada",restaurants,restaurant
Île Flottante,info@restaurantileflottante.com,(514) 278-6854,http://www.restaurantileflottante.com/,"Montreal, Canada",restaurants,restaurant
Gibbys,info@gibbys.com,(514) 282-1837,http://www.gibbys.com/,"Montreal, Canada",restaurants,restaurant
Garde Manger,admin@crownsalts.com,(514) 678-5044,http://gardemanger.ca/,"Montreal, Canada",restaurants,restaurant
BARROCO,info@barroco.ca,(438) 812-7852,http://www.barroco.ca/,"Montreal, Canada",restaurants,restaurant
Ten Foot Henry,eat@tenfoothenry.com,(403) 475-5537,http://tenfoothenry.com/,"Calgary, Canada",restaurants,restaurant
Orchard Restaurant,hello@orchardyyc.com,(403) 243-2392,https://orchardyyc.com/,"Calgary, Canada",restaurants,restaurant
Salt & Brick - Calgary,info@saltandbrick.com,(403) 371-3429,http://www.saltandbrick.com/,"Calgary, Canada",restaurants,restaurant
NOtaBLE - The Steakhouse,info@notablesteak.ca,(403) 288-4372,https://www.notablesteak.ca/,"Calgary, Canada",restaurants,restaurant
Pat and Betty,lotus@patandbetty.com,,http://www.patandbetty.com/,"Calgary, Canada",restaurants,restaurant
Klein / Harris,hello@kleinharris.com,(403) 262-8100,http://www.kleinharris.com/,"Calgary, Canada",restaurants,restaurant
Vero Bistro Moderne,info@verobistro.ca,(403) 283-8988,http://www.verobistro.ca/,"Calgary, Canada",restaurants,restaurant
La Vue Waterfront Restaurant,ronaldo@lavuerestaurant.com.au,,https://lavuerestaurant.com.au/,"Brisbane, Australia",restaurants,restaurant
Rogue Bistro,info@roguebistro.com,0476 764 833,http://www.roguebistro.com/,"Brisbane, Australia",restaurants,restaurant
Toscano Bar & Kitchen,info@toscanobar.com.au,(07) 3705 4326,https://www.toscanobar.com.au/,"Brisbane, Australia",restaurants,restaurant
Rothwell’s Bar & Grill,reservations@rothwellsbrisbane.com.au,(07) 3038 1169,https://rothwellsbrisbane.com.au/,"Brisbane, Australia",restaurants,restaurant
Southside Restaurant,seatme@southside-restaurant.com.au,(07) 3067 7269,https://www.southside-restaurant.com.au/,"Brisbane, Australia",restaurants,restaurant
Pompette,info@pompette.com.au,(07) 2111 6888,https://www.pompette.com.au/,"Brisbane, Australia",restaurants,restaurant
